
1630339443.037005,8997,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '8997'}
1630339500.709402,8997,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '8997'}
1630341828.789411,8997,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.8928571428571429,0.7571428571428571]', 'worker-id': '8997', 'stage': 2}
1630341833.225382,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:133.505,78.00499999999998,0,0,150,105.00000000000001,45,0', 'worker-id': '8997'}
1630341835.664306,8997,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '8997', 'stage': 2}
1630341836.348915,8997,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.11,0.7742857142857142]', 'worker-id': '8997', 'stage': 2}
1630341838.295891,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:158.505,103.00499999999998,0,0,168.99,155,95,0', 'worker-id': '8997'}
1630341841.639359,8997,{'stage': 2, 'action': 'robot UGV2 idle', 'worker-id': '8997'}
1630341842.974557,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341843.229074,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:183.51,120.00999999999998,0,0,219,205.01,145.01,0', 'worker-id': '8997'}
1630341843.829968,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.16285714285714287,0.8585714285714285]', 'worker-id': '8997', 'stage': 2}
1630341846.337102,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341847.172638,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.17285714285714285,0.92]', 'worker-id': '8997', 'stage': 2}
1630341847.330684,8997,{'stage': 2, 'action': 'robot UGV1 idle', 'worker-id': '8997'}
1630341848.227521,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:204.01,120.00999999999998,0,0,236.08,222.09,195.01,0', 'worker-id': '8997'}
1630341848.411615,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341849.270629,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.29714285714285715,0.8814285714285715]', 'worker-id': '8997', 'stage': 2}
1630341850.306296,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341850.8284,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.5471428571428572,0.76]', 'worker-id': '8997', 'stage': 2}
1630341852.081993,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.3514285714285714,0.9457142857142857]', 'worker-id': '8997', 'stage': 2}
1630341853.064285,8997,{'stage': 2, 'action': 'cache connected count', 'object': 0, 'worker-id': '8997'}
1630341853.231199,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:204.01,132.50999999999996,0,0,236.08,222.09,243.01,0', 'worker-id': '8997'}
1630341853.702692,8997,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341855.11064,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.3414285714285714,0.8742857142857143]', 'worker-id': '8997', 'stage': 2}
1630341857.826382,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630341858.229742,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:204.01,134.50999999999996,0,0,236.08,222.09,243.01,0', 'worker-id': '8997'}
1630341858.977319,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.87,0.8928571428571429]', 'worker-id': '8997', 'stage': 2}
1630341860.933571,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630341861.796473,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.7971428571428572,0.97]', 'worker-id': '8997', 'stage': 2}
1630341861.839336,8997,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '8997'}
1630341863.153124,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630341863.227552,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:204.01,134.50999999999996,8,0,236.08,222.09,243.01,0', 'worker-id': '8997'}
1630341863.730792,8997,{'action': 'remove-waypoint', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630341864.824545,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630341866.704498,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8314285714285714,0.9271428571428572]', 'worker-id': '8997', 'stage': 2}
1630341868.271948,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:212.01,134.50999999999996,10.505,0,236.08,222.09,243.01,0', 'worker-id': '8997'}
1630341870.151349,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630341871.681623,8997,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '8997', 'stage': 2}
1630341872.240378,8997,{'action': 'add-valid-waypoint', 'target': 'UAV3', 'location': '[0.92,0.5514285714285714]', 'worker-id': '8997', 'stage': 2}
1630341873.2303,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:221.00999999999996,134.50999999999996,10.505,0,236.08,222.09,254.01,0', 'worker-id': '8997'}
1630341877.395215,8997,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '8997', 'stage': 2}
1630341878.298406,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:221.00999999999996,134.50999999999996,10.505,0,236.08,222.09,304.02,0', 'worker-id': '8997'}
1630341878.417776,8997,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.09142857142857143,0.7928571428571428]', 'worker-id': '8997', 'stage': 2}
1630341881.850327,8997,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '8997'}
1630341883.313087,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:221.00999999999996,134.50999999999996,10.505,0,285.08,222.09,354.02,0', 'worker-id': '8997'}
1630341885.925296,8997,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '8997', 'stage': 2}
1630341885.929171,8997,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '8997'}
1630341887.177046,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630341888.326063,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:221.00999999999996,134.50999999999996,10.505,0,312.08,222.09,371.03,0', 'worker-id': '8997'}
1630341889.732185,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630341890.90154,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.89,0.8385714285714285]', 'worker-id': '8997', 'stage': 2}
1630341893.339505,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:233.00999999999996,134.50999999999996,10.505,0,312.08,222.09,371.03,0', 'worker-id': '8997'}
1630341894.292417,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630341898.231543,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,10.505,0,312.08,222.09,371.03,0', 'worker-id': '8997'}
1630341898.392428,8997,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630341899.815431,8997,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.28285714285714286,0.77]', 'worker-id': '8997', 'stage': 2}
1630341899.832643,8997,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '8997'}
1630341901.486236,8997,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630341903.262683,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,10.505,0,312.08,238.07999999999998,371.03,0', 'worker-id': '8997'}
1630341903.264579,8997,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '8997', 'stage': 2}
1630341903.888745,8997,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.4742857142857143,0.5957142857142858]', 'worker-id': '8997', 'stage': 2}
1630341908.276785,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,10.505,0,312.08,238.07999999999998,371.03,44', 'worker-id': '8997'}
1630341910.473792,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630341911.917995,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV3', 'location': '[0.8557142857142858,0.41285714285714287]', 'worker-id': '8997', 'stage': 2}
1630341913.242235,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,10.505,0,312.08,238.07999999999998,371.03,94.01999999999997', 'worker-id': '8997'}
1630341913.545595,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630341914.146758,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.7457142857142857,0.7342857142857143]', 'worker-id': '8997', 'stage': 2}
1630341918.302919,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,31.005000000000003,0,312.08,238.07999999999998,371.03,144.01999999999995', 'worker-id': '8997'}
1630341923.316422,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,56.00500000000001,0,312.08,238.07999999999998,371.03,194.01999999999992', 'worker-id': '8997'}
1630341924.040854,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341924.987987,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.31857142857142856,0.9057142857142857]', 'worker-id': '8997', 'stage': 2}
1630341926.241489,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341927.390247,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.27,0.9014285714285715]', 'worker-id': '8997', 'stage': 2}
1630341928.238906,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,81.00500000000002,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341929.0615,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.4114285714285714,0.91]', 'worker-id': '8997', 'stage': 2}
1630341930.30925,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341932.969002,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV2', 'location': '[0.3557142857142857,0.78]', 'worker-id': '8997', 'stage': 2}
1630341933.232787,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,106.00500000000005,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341938.252856,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,134.50999999999996,131.00500000000005,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341940.18195,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.48857142857142855,0.7385714285714285]', 'worker-id': '8997', 'stage': 2}
1630341943.235256,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,150.00999999999996,156.00500000000005,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341944.897564,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630341945.535051,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV3', 'location': '[0.8414285714285714,0.44857142857142857]', 'worker-id': '8997', 'stage': 2}
1630341947.134994,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.78,0.5642857142857143]', 'worker-id': '8997', 'stage': 2}
1630341948.279709,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,175.00999999999996,181.00500000000005,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341948.695962,8997,{'action': 'add-invalid-waypoint', 'target': 'UGV3', 'location': '[0.8228571428571428,0.5128571428571429]', 'worker-id': '8997', 'stage': 2}
1630341951.204951,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8528571428571429,0.53]', 'worker-id': '8997', 'stage': 2}
1630341953.304567,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,200.01499999999996,206.01000000000005,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341953.536234,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8842857142857142,0.49142857142857144]', 'worker-id': '8997', 'stage': 2}
1630341954.84727,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8814285714285715,0.42142857142857143]', 'worker-id': '8997', 'stage': 2}
1630341958.307777,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,225.01999999999995,231.01500000000004,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341962.057234,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341962.057973,8997,{'stage': 2, 'action': 'robot UGV2 idle', 'worker-id': '8997'}
1630341963.289645,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,244.01999999999995,256.01500000000004,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341964.53961,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.4828571428571429,0.6814285714285714]', 'worker-id': '8997', 'stage': 2}
1630341968.237034,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,263.025,281.01500000000004,0,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341968.441509,8997,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '8997'}
1630341970.214629,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.49142857142857144,0.91]', 'worker-id': '8997', 'stage': 2}
1630341971.259054,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630341972.199122,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.53,0.8242857142857143]', 'worker-id': '8997', 'stage': 2}
1630341973.244117,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,264.025,306.01500000000004,5.505,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341973.740166,8997,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '8997'}
1630341974.256381,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630341975.129946,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341975.75403,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.4857142857142857,0.7771428571428571]', 'worker-id': '8997', 'stage': 2}
1630341977.43038,8997,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341978.238014,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,272.03,331.01000000000005,10.505,312.08,238.07999999999998,371.03,244.01999999999995', 'worker-id': '8997'}
1630341978.884252,8997,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '8997', 'stage': 2}
1630341979.887775,8997,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.46285714285714286,0.4514285714285714]', 'worker-id': '8997', 'stage': 2}
1630341983.271743,8997,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630341983.27669,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,272.03,356.02000000000004,10.505,312.08,238.07999999999998,371.03,279.0299999999999', 'worker-id': '8997'}
1630341984.100587,8997,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.21285714285714286,0.5828571428571429]', 'worker-id': '8997', 'stage': 2}
1630341985.15046,8997,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.21285714285714286,0.5085714285714286]', 'worker-id': '8997', 'stage': 2}
1630341987.135395,8997,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.22428571428571428,0.4157142857142857]', 'worker-id': '8997', 'stage': 2}
1630341987.637409,8997,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '8997'}
1630341988.240808,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,272.03,381.01500000000004,10.505,312.08,280.07,371.03,329.0199999999999', 'worker-id': '8997'}
1630341988.477537,8997,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630341989.020281,8997,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630341989.85322,8997,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630341991.627397,8997,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '8997', 'stage': 2}
1630341992.582063,8997,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341993.257844,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,272.03,406.01500000000004,10.505,312.08,295.06,371.03,346.0199999999999', 'worker-id': '8997'}
1630341993.476718,8997,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.4542857142857143,0.6771428571428572]', 'worker-id': '8997', 'stage': 2}
1630341994.656145,8997,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '8997', 'stage': 2}
1630341998.31134,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,431.01500000000004,10.505,312.08,295.06,371.03,346.0199999999999', 'worker-id': '8997'}
1630342000.151977,8997,{'stage': 2, 'action': 'robot UGV3 idle', 'worker-id': '8997'}
1630342001.027065,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342002.280527,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.4471428571428571,0.6471428571428571]', 'worker-id': '8997', 'stage': 2}
1630342003.237755,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,16.000000000000004,312.08,295.06,371.03,346.0199999999999', 'worker-id': '8997'}
1630342005.205287,8997,{'action': 'select-vehicle', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630342005.937219,8997,{'action': 'add-valid-waypoint', 'target': 'UAV2', 'location': '[0.2642857142857143,0.6014285714285714]', 'worker-id': '8997', 'stage': 2}
1630342006.435933,8997,{'stage': 2, 'action': 'cache connected count', 'object': 1, 'worker-id': '8997'}
1630342007.294177,8997,{'action': 'remove-waypoint', 'target': 'UAV2', 'worker-id': '8997', 'stage': 2}
1630342008.338998,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,41.005,312.08,309.07,371.03,346.0199999999999', 'worker-id': '8997'}
1630342009.802074,8997,{'action': 'select-vehicle', 'target': 'UAV4', 'worker-id': '8997', 'stage': 2}
1630342012.412066,8997,{'action': 'add-valid-waypoint', 'target': 'UAV4', 'location': '[0.25,0.49]', 'worker-id': '8997', 'stage': 2}
1630342013.247377,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,66.005,312.08,309.07,371.03,355.00999999999993', 'worker-id': '8997'}
1630342013.620206,8997,{'action': 'remove-waypoint', 'target': 'UAV4', 'worker-id': '8997', 'stage': 2}
1630342015.7557,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342017.007983,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.2857142857142857,0.5614285714285714]', 'worker-id': '8997', 'stage': 2}
1630342017.696148,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.24142857142857144,0.43857142857142856]', 'worker-id': '8997', 'stage': 2}
1630342018.247916,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,91.00500000000001,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342023.274729,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,116.005,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342027.512091,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630342028.236696,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,141.00499999999997,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342029.319342,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.7257142857142858,0.37857142857142856]', 'worker-id': '8997', 'stage': 2}
1630342030.481959,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8014285714285714,0.3914285714285714]', 'worker-id': '8997', 'stage': 2}
1630342031.527248,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.78,0.3757142857142857]', 'worker-id': '8997', 'stage': 2}
1630342032.2573,8997,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.78,0.3757142857142857]', 'worker-id': '8997', 'stage': 2}
1630342032.915778,8997,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '8997', 'stage': 2}
1630342033.243362,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,166.00999999999996,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342034.764148,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342036.540271,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342037.061993,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342037.168898,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342037.412148,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342037.859904,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342038.237713,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,185.50999999999996,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342040.816852,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.72,0.8971428571428571]', 'worker-id': '8997', 'stage': 2}
1630342041.437946,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7685714285714286,0.9728571428571429]', 'worker-id': '8997', 'stage': 2}
1630342043.240723,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,198.01499999999996,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342048.343154,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,223.00999999999996,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342053.244211,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,248.01499999999996,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342058.265372,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:238.00499999999997,277.525,440.51500000000004,273.015,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342058.653355,8997,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '8997'}
1630342059.108861,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342059.263552,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342059.427436,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342060.877184,8997,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630342061.608137,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6942857142857143,0.9471428571428572]', 'worker-id': '8997', 'stage': 2}
1630342063.279185,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:246.50499999999997,277.525,440.51500000000004,278.015,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342068.188313,8997,{'stage': 2, 'action': 'cache connected count', 'object': 2, 'worker-id': '8997'}
1630342068.238181,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:271.505,277.525,440.51500000000004,278.015,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342070.381576,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630342071.321901,8997,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.67,0.7642857142857142]', 'worker-id': '8997', 'stage': 2}
1630342072.158201,8997,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '8997', 'stage': 2}
1630342073.306813,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:286.005,277.525,440.51500000000004,278.015,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342073.320357,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342073.925042,8997,{'action': 'add-valid-waypoint', 'target': 'UGV4', 'location': '[0.7785714285714286,0.7285714285714285]', 'worker-id': '8997', 'stage': 2}
1630342077.729758,8997,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '8997', 'stage': 2}
1630342078.248342,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:286.005,277.525,440.51500000000004,300.015,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342083.333696,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:286.005,277.525,440.51500000000004,325.015,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342086.450124,8997,{'stage': 2, 'action': 'cache connected count', 'object': 3, 'worker-id': '8997'}
1630342087.001261,8997,{'action': 'select-vehicle', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342087.760659,8997,{'action': 'remove-waypoint', 'target': 'UGV4', 'worker-id': '8997', 'stage': 2}
1630342088.245162,8997,{'stage': 2, 'action': 'distance-checkup', 'object': 'distance-traveled:286.005,277.525,440.51500000000004,347.52,312.08,309.07,371.03,358.00999999999993', 'worker-id': '8997'}
1630342088.512235,8997,{'action': 'select-vehicle', 'target': 'UAV3', 'worker-id': '8997', 'stage': 2}
