
1629842512.280954,4122,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '4122'}
1629842526.150401,4122,{'stage': 'tutorial', 'action': 'DID NOT consent to study', 'worker-id': '4122'}
1629842531.266805,4122,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '4122'}
1629844977.672692,4122,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '4122'}
1629845037.536683,4122,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '4122'}
1629845041.310809,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845043.202822,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:0.00019054392362703073,0.00019135616355925176,0.000189682336217593,0.0001881235534755613,0,0,0,0', 'worker-id': '4122'}
1629845044.90061,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845044.902045,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7714285714285715,0.8396428571428571]', 'worker-id': '4122', 'stage': 3}
1629845047.12964,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7757142857142857,0.8567857142857143]', 'worker-id': '4122', 'stage': 3}
1629845047.137771,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845047.31737,4122,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '4122'}
1629845047.505311,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845048.344918,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:0.013721991139158247,0.0002715662902865927,0.0002649546056608675,0.0002692103730687819,0,0,0,0', 'worker-id': '4122'}
1629845049.549485,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6028571428571429,0.9296428571428571]', 'worker-id': '4122', 'stage': 3}
1629845049.720663,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845050.425539,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8271428571428572,0.8339285714285715]', 'worker-id': '4122', 'stage': 3}
1629845050.47466,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845050.679772,4122,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '4122'}
1629845053.236711,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:1.5680804769036278,0.00028205238357475174,0.00027561627303585533,0.00028014078623739535,0,0,0,0', 'worker-id': '4122'}
1629845058.211817,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:21.69388262137779,2.377507835469846,0.0002769139838458088,0.0002814722968263252,0,0,0,0', 'worker-id': '4122'}
1629845063.209693,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:51.8535421974985,2.437832374247308,0.00027711708833727625,0.00028168075983320636,0,0,0,0', 'worker-id': '4122'}
1629845068.22305,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:84.98220644447126,2.438471395696944,0.000277141414592257,0.0002817057319429843,0,0,0,0', 'worker-id': '4122'}
1629845070.911811,4122,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845073.217445,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:104.27731526318433,2.43851083441546,0.00027714389819556354,0.00028170828182572994,0,0,0,0', 'worker-id': '4122'}
1629845074.82084,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8371428571428572,0.8896428571428572]', 'worker-id': '4122', 'stage': 3}
1629845075.235304,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845078.273645,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:104.31893930253965,2.4385130138655517,0.00027714415126911876,0.0002817085413797064,0,0,0,0', 'worker-id': '4122'}
1629845079.493934,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845080.195686,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845081.302233,4122,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845082.284652,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845083.251359,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:104.31899828132788,2.438513142506689,0.0002771441783908509,0.0002817085692931473,0,0,0,0', 'worker-id': '4122'}
1629845083.768201,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8328571428571429,0.8982142857142857]', 'worker-id': '4122', 'stage': 3}
1629845088.242446,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:124.21170742729423,2.4385131492180117,0.00027714418210895075,0.00028170857322577856,0,0,0,0', 'worker-id': '4122'}
1629845093.21218,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:153.31464567674598,2.438513149611429,0.0002771441852865942,0.000281708576403422,0,0,0,0', 'worker-id': '4122'}
1629845096.685953,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845097.920652,4122,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV1', 'worker-id': '4122'}
1629845098.304395,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:175.75497712868406,2.438513149636434,0.0002771441884642376,0.0002817085795810654,0,0,0,0', 'worker-id': '4122'}
1629845098.910365,4122,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV1', 'worker-id': '4122'}
1629845101.920707,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845103.112719,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845103.214084,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:175.77361083584216,2.438513149640585,0.000277144191641881,0.00028170858275870884,0,0,0,0', 'worker-id': '4122'}
1629845108.369006,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.86,0.8782142857142857]', 'worker-id': '4122', 'stage': 3}
1629845108.377295,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:175.77369167743822,2.438513149644604,0.00027714419481952445,0.00028170858593635226,0,0,0,0', 'worker-id': '4122'}
1629845108.448211,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845108.519727,4122,{'stage': 3, 'action': 'robot UGV1 is no longer idle', 'worker-id': '4122'}
1629845113.073185,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845113.256581,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:198.81248665472154,2.438513149648623,0.00027714419799716787,0.0002817085891139957,0,0,0,0', 'worker-id': '4122'}
1629845114.674652,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845115.802126,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8828571428571429,0.8925]', 'worker-id': '4122', 'stage': 3}
1629845118.211942,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:201.70117977465077,2.438513149652642,0.0002771442011748113,0.0002817085922916391,0,0,0,0', 'worker-id': '4122'}
1629845121.503662,4122,{'stage': 3, 'action': 'robot UGV1 is idle', 'worker-id': '4122'}
1629845123.207941,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.48413665471608,2.438513149656661,0.0002771442043524547,0.00028170859546928253,0,0,0,0', 'worker-id': '4122'}
1629845123.222781,4122,{'stage': 3, 'action': 'cache collected', 'cacheId': 3, 'worker-id': '4122'}
1629845123.223941,4122,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV1', 'worker-id': '4122'}
1629845125.905422,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845128.20594,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.48994464483613,2.4385131496606802,0.00027714420753009814,0.00028170859864692596,0,0,0,0', 'worker-id': '4122'}
1629845129.40832,4122,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845130.274149,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845133.234222,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000023689908,2.4385131496646992,0.00027714421070774157,0.0002817086018245694,0,0,0,0', 'worker-id': '4122'}
1629845133.236845,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.47714285714285715,0.7810714285714285]', 'worker-id': '4122', 'stage': 3}
1629845133.436964,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845133.530087,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845138.213132,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000599795588,7.722073058176859,0.000277144213885385,0.0002817086050022128,0,0,0,0', 'worker-id': '4122'}
1629845143.220862,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066071939,34.13137010554219,0.0002771442170630284,0.00028170860817985623,0,0,0,0', 'worker-id': '4122'}
1629845148.213419,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000667533065,65.26260515590114,0.00027714422024067184,0.00028170861135749965,0,0,0,0', 'worker-id': '4122'}
1629845152.333676,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845153.212931,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668262616,93.79993398433322,0.00027714422341831526,0.0002817086145351431,0,0,0,0', 'worker-id': '4122'}
1629845157.863011,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.3157142857142857,0.7567857142857143]', 'worker-id': '4122', 'stage': 3}
1629845158.00811,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845158.302667,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845158.304916,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668336944,93.92596931513054,0.0002771442265959587,0.0002817086177127865,0,0,0,0', 'worker-id': '4122'}
1629845160.527895,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845162.944442,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.4085714285714286,0.7639285714285714]', 'worker-id': '4122', 'stage': 3}
1629845163.398148,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668345474,107.89857846667665,0.0002771442297736021,0.0002817086208904299,0,0,0,0', 'worker-id': '4122'}
1629845167.783993,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845168.22006,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668346267,136.19996368097375,0.00027714423295124553,0.00028170862406807335,0,0,0,0', 'worker-id': '4122'}
1629845170.354005,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.10571428571428572,0.7596428571428572]', 'worker-id': '4122', 'stage': 3}
1629845170.506867,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845173.214724,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668346693,136.56195444854578,0.00027714423612888896,0.00028170862724571677,0,0,0,0', 'worker-id': '4122'}
1629845174.434723,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.28,0.7853571428571429]', 'worker-id': '4122', 'stage': 3}
1629845174.595811,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845176.006133,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.36857142857142855,0.7667857142857143]', 'worker-id': '4122', 'stage': 3}
1629845176.57196,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845178.180189,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845178.216521,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066834712,136.59603507646142,0.0002771442393065324,0.0002817086304233602,0,0,0,0', 'worker-id': '4122'}
1629845179.377126,4122,{'action': 'deselect-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845180.509531,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845181.885164,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.3757142857142857,0.7582142857142857]', 'worker-id': '4122', 'stage': 3}
1629845182.100727,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845182.927879,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.37714285714285717,0.7725]', 'worker-id': '4122', 'stage': 3}
1629845183.248487,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668347546,136.60171775280568,0.0002771442424841758,0.0002817086336010036,0,0,0,0', 'worker-id': '4122'}
1629845188.227144,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668347972,165.39184694519847,0.00027714424566181923,0.00028170863677864704,0,0,0,0', 'worker-id': '4122'}
1629845192.48077,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845193.167901,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845193.21206,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668348398,200.64982310341068,0.00027714424883946265,0.00028170863995629047,0,0,0,0', 'worker-id': '4122'}
1629845196.220793,4122,{'action': 'deselect-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845197.332867,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845198.208397,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668348825,200.8179232241305,0.0002771442520171061,0.0002817086431339339,0,0,0,0', 'worker-id': '4122'}
1629845198.279479,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.19714285714285715,0.8139285714285714]', 'worker-id': '4122', 'stage': 3}
1629845198.287694,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845199.600106,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.2042857142857143,0.8025]', 'worker-id': '4122', 'stage': 3}
1629845199.89402,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845200.620827,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.27285714285714285,0.7896428571428571]', 'worker-id': '4122', 'stage': 3}
1629845200.737122,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845200.908948,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845203.341156,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066834925,208.28370294053119,0.0002771442551947495,0.0002817086463115773,0,0,0,0', 'worker-id': '4122'}
1629845208.315925,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668349677,239.56302972660038,0.0002771442583723929,0.00028170864948922074,0,0,0,0', 'worker-id': '4122'}
1629845210.096903,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845212.553351,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.22428571428571428,0.8539285714285715]', 'worker-id': '4122', 'stage': 3}
1629845212.687128,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845213.2073,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668350104,254.07011018907147,0.00027714426155003635,0.00028170865266686416,0,0,0,0', 'worker-id': '4122'}
1629845213.896735,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.2742857142857143,0.8482142857142857]', 'worker-id': '4122', 'stage': 3}
1629845213.917321,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845214.632836,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.28714285714285714,0.8267857142857142]', 'worker-id': '4122', 'stage': 3}
1629845214.672627,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845214.91395,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845218.214088,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668350513,262.9249444543849,0.00027714426460057404,0.00028170865571740185,0,0,0,0', 'worker-id': '4122'}
1629845219.549583,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845223.215371,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668350956,274.59811950489745,0.0002771442679053232,0.000281708659022151,0,0,0,0', 'worker-id': '4122'}
1629845223.392332,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.22,0.7882142857142858]', 'worker-id': '4122', 'stage': 3}
1629845228.20907,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668351383,280.1965145529932,0.0002771442710829666,0.00028170866219979444,0,0,0,0', 'worker-id': '4122'}
1629845233.215243,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066835181,309.61292126664796,0.00027714427426061005,0.00028170866537743786,0,0,0,0', 'worker-id': '4122'}
1629845234.552354,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845237.358396,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845238.219553,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668352235,319.231192985732,0.00027714427743825347,0.0002817086685550813,0,0,0,0', 'worker-id': '4122'}
1629845238.434973,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.09285714285714286,0.7653571428571428]', 'worker-id': '4122', 'stage': 3}
1629845238.50685,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845240.212098,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.08714285714285715,0.7667857142857143]', 'worker-id': '4122', 'stage': 3}
1629845243.208303,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668352662,334.84473783129226,0.0002771442806158969,0.0002817086717327247,0,0,0,0', 'worker-id': '4122'}
1629845248.23521,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668353088,368.1559193076403,0.0002771442837935403,0.00028170867491036813,0,0,0,0', 'worker-id': '4122'}
1629845252.16299,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845253.209166,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668353514,395.5018836785146,0.00027714428697118374,0.00028170867808801156,0,0,0,0', 'worker-id': '4122'}
1629845255.288853,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845256.424501,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.1,0.7596428571428572]', 'worker-id': '4122', 'stage': 3}
1629845256.483751,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845256.695676,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845258.212401,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066835394,402.81323012342176,0.00027714429014882717,0.000281708681265655,0,0,0,0', 'worker-id': '4122'}
1629845259.254967,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845259.575736,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845261.301057,4122,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV2', 'worker-id': '4122'}
1629845263.270994,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668354367,410.9369646916642,0.0002771442933264706,0.0002817086844432984,0,0,0,0', 'worker-id': '4122'}
1629845263.97084,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845264.810198,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.10571428571428572,0.7582142857142857]', 'worker-id': '4122', 'stage': 3}
1629845265.096554,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845266.959448,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.13285714285714287,0.7367857142857143]', 'worker-id': '4122', 'stage': 3}
1629845267.305342,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845268.277071,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668354793,411.0570086695252,0.000277144296504114,0.00028170868762094183,0,0,0,0', 'worker-id': '4122'}
1629845268.588948,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.13857142857142857,0.7282142857142857]', 'worker-id': '4122', 'stage': 3}
1629845268.688949,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845268.68962,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845270.539719,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845273.220888,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066835522,415.4316888140046,0.00027714429968175744,0.00028170869079858525,0,0,0,0', 'worker-id': '4122'}
1629845274.228002,4122,{'action': 'select-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845275.062318,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.07,0.7667857142857143]', 'worker-id': '4122', 'stage': 3}
1629845275.10305,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845277.108742,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.09142857142857143,0.7582142857142857]', 'worker-id': '4122', 'stage': 3}
1629845278.308331,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668355646,417.0996653177874,0.00027714430285940086,0.0002817086939762287,0,0,0,0', 'worker-id': '4122'}
1629845278.434729,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845281.165067,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.09285714285714286,0.7482142857142857]', 'worker-id': '4122', 'stage': 3}
1629845281.899484,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845283.211891,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668356072,419.1587283502561,0.0002771443060370443,0.0002817086971538721,0,0,0,0', 'worker-id': '4122'}
1629845283.473873,4122,{'stage': 3, 'action': 'cache collected', 'cacheId': 4, 'worker-id': '4122'}
1629845283.474554,4122,{'stage': 3, 'action': 'collectCache button pressed', 'vehicle': 'UGV2', 'worker-id': '4122'}
1629845288.218551,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668356499,419.1667018339018,0.0002771443092146877,0.0002817087003315155,0,0,0,0', 'worker-id': '4122'}
1629845289.318446,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845289.31915,4122,{'action': 'add-valid-waypoint', 'target': 'UGV2', 'location': '[0.8185714285714286,0.6253571428571428]', 'worker-id': '4122', 'stage': 3}
1629845289.532089,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845291.0012,4122,{'action': 'remove-waypoint', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845291.029488,4122,{'stage': 3, 'action': 'robot UGV2 is no longer idle', 'worker-id': '4122'}
1629845291.129074,4122,{'stage': 3, 'action': 'robot UGV2 is idle', 'worker-id': '4122'}
1629845292.528172,4122,{'action': 'deselect-vehicle', 'target': 'UGV2', 'worker-id': '4122', 'stage': 3}
1629845293.209551,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668356925,424.52514901376895,0.00027714431239233113,0.00028170870350915895,0,0,0,0', 'worker-id': '4122'}
1629845294.697762,4122,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '4122', 'stage': 3}
1629845295.722881,4122,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8871428571428571,0.5096428571428572]', 'worker-id': '4122', 'stage': 3}
1629845295.879565,4122,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '4122'}
1629845297.076988,4122,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8457142857142858,0.6139285714285714]', 'worker-id': '4122', 'stage': 3}
1629845297.30541,4122,{'stage': 3, 'action': 'robot UGV3 is idle', 'worker-id': '4122'}
1629845298.212523,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066835735,424.5266851346081,0.013114266397516498,0.00028170870668680237,0,0,0,0', 'worker-id': '4122'}
1629845298.964645,4122,{'action': 'add-valid-waypoint', 'target': 'UGV3', 'location': '[0.8228571428571428,0.6439285714285714]', 'worker-id': '4122', 'stage': 3}
1629845303.210839,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668357777,424.5267295646579,9.581023400556411,0.0002817087098644458,0,0,0,0', 'worker-id': '4122'}
1629845308.207616,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668358204,424.5267324017174,41.80736174121896,0.0002817087130420892,0,0,0,0', 'worker-id': '4122'}
1629845313.219057,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.4900066835863,424.5267325833921,72.81947202255701,0.00028170871621973264,0,0,0,0', 'worker-id': '4122'}
1629845315.672856,4122,{'action': 'deselect-vehicle', 'target': 'UGV3', 'worker-id': '4122', 'stage': 3}
1629845317.899859,4122,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845318.214505,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:214.49000668359056,424.52673260146287,105.04772636913586,0.00028170871939737607,0,0,0,0', 'worker-id': '4122'}
1629845319.117876,4122,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.6142857142857143,0.9596428571428571]', 'worker-id': '4122', 'stage': 3}
1629845321.436152,4122,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': '4122', 'stage': 3}
1629845323.208875,4122,{'stage': 3, 'action': 'distance-checkup', 'object': 'distance-traveled:223.49431011359698,424.52673260286497,138.49213789462718,0.0002817087225750195,0,0,0,0', 'worker-id': '4122'}
1629845324.076259,4122,{'action': 'select-vehicle', 'target': 'UGV3', 'worker-id': '4122', 'stage': 3}
