
1629222947.216643,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629222970.298735,9115,{'stage': 'tutorial', 'action': 'DID NOT consent to study', 'worker-id': '9115'}
1629223451.543885,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629223456.896289,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629223506.673115,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223522.512734,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223529.00573,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223531.857571,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223534.450192,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629223538.152771,9115,{'stage': 'tutorial', 'action': 'Consented to study', 'worker-id': '9115'}
1629224558.73876,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224587.065387,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'begin tracking', 'worker-id': '9115'}
1629224607.082886,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629224611.95187,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 2, 'worker-id': '9115'}
1629224613.449413,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 2, 'worker-id': '9115'}
1629224614.023435,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 2, 'worker-id': '9115'}
1629224615.238737,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224615.247303,9115,{'stage': 'object tracking', 'action': 'scoring', 'tracked': 1, 'score': 1, 'worker-id': '9115'}
1629224615.253431,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'side panel clicked done button', 'worker-id': '9115'}
1629224621.360798,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'begin tracking', 'worker-id': '9115'}
1629224641.10576,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629224641.838998,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 3, 'worker-id': '9115'}
1629224642.679863,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 5, 'worker-id': '9115'}
1629224643.473518,9115,{'stage': 'object tracking', 'action': 'scoring', 'tracked': 2, 'score': 2, 'worker-id': '9115'}
1629224643.718484,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224643.720018,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'side panel clicked done button', 'worker-id': '9115'}
1629224645.528836,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'begin tracking', 'worker-id': '9115'}
1629224665.617353,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629224666.093665,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 12, 'worker-id': '9115'}
1629224666.911574,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 10, 'worker-id': '9115'}
1629224668.453778,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 5, 'worker-id': '9115'}
1629224668.459383,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'side panel clicked done button', 'worker-id': '9115'}
1629224668.539405,9115,{'stage': 'object tracking', 'action': 'scoring', 'tracked': 3, 'score': 2, 'worker-id': '9115'}
1629224669.876627,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224673.684458,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'begin tracking', 'worker-id': '9115'}
1629224692.643114,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629224693.077701,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 5, 'worker-id': '9115'}
1629224693.866064,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 14, 'worker-id': '9115'}
1629224694.345996,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 1, 'worker-id': '9115'}
1629224695.498133,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 8, 'worker-id': '9115'}
1629224695.642516,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224695.643775,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'side panel clicked done button', 'worker-id': '9115'}
1629224695.644781,9115,{'stage': 'object tracking', 'action': 'scoring', 'tracked': 4, 'score': 2, 'worker-id': '9115'}
1629224700.411449,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'begin tracking', 'worker-id': '9115'}
1629224720.884452,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629224720.902771,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 0, 'worker-id': '9115'}
1629224721.310682,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 4, 'worker-id': '9115'}
1629224722.102576,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 6, 'worker-id': '9115'}
1629224722.483976,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 7, 'worker-id': '9115'}
1629224724.167112,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 12, 'worker-id': '9115'}
1629224724.993526,9115,{'stage': 'object tracking', 'action': 'scoring', 'tracked': 5, 'score': 3, 'worker-id': '9115'}
1629224724.994252,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'side panel clicked done button', 'worker-id': '9115'}
1629224725.79476,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224729.099424,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'begin tracking', 'worker-id': '9115'}
1629224749.142725,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629224749.559348,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 13, 'worker-id': '9115'}
1629224750.370236,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 1, 'worker-id': '9115'}
1629224750.637755,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 9, 'worker-id': '9115'}
1629224751.255617,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 6, 'worker-id': '9115'}
1629224752.025496,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 5, 'worker-id': '9115'}
1629224752.87129,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 14, 'worker-id': '9115'}
1629224753.282682,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224753.28338,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'side panel clicked done button', 'worker-id': '9115'}
1629224753.286333,9115,{'stage': 'object tracking', 'action': 'scoring', 'tracked': 6, 'score': 3, 'worker-id': '9115'}
1629224755.435581,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'begin tracking', 'worker-id': '9115'}
1629224775.75962,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629224775.780592,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 9, 'worker-id': '9115'}
1629224776.196139,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 8, 'worker-id': '9115'}
1629224776.819326,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 4, 'worker-id': '9115'}
1629224777.391418,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 7, 'worker-id': '9115'}
1629224777.824546,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 5, 'worker-id': '9115'}
1629224778.270568,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 12, 'worker-id': '9115'}
1629224778.99985,9115,{'stage': 'object tracking', 'action': 'ball selected', 'object': 10, 'worker-id': '9115'}
1629224779.871845,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing tutorial panel 1', 'worker-id': '9115'}
1629224779.872823,9115,{'stage': 'object tracking', 'action': 'scoring', 'tracked': 7, 'score': 3, 'worker-id': '9115'}
1629224779.874178,9115,{'stage': 'object tracking', 'action': 'side-panel-click', 'object': 'side panel clicked done button', 'worker-id': '9115'}
1629224779.950162,9115,{'stage': 'object tracking', 'action': 'side-panel-state', 'object': 'showing endgame panel', 'worker-id': '9115'}
1629224779.950844,9115,{'stage': 'object tracking', 'result': [1, 2, 2, 2, 3, 3, 3], 'worker-id': '9115'}
1629225050.809905,9115,{'stage': 'networks', 'action': 'opened-page', 'worker-id': '9115'}
1629225050.894841,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing observation panel', 'worker-id': '9115'}
1629225050.92249,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing introduction', 'worker-id': '9115'}
1629225081.273512,9115,{'stage': 'networks', 'action': 'side-panel-click', 'object': 'next button introduction', 'worker-id': '9115'}
1629225081.27497,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing observation panel', 'worker-id': '9115'}
1629225102.120416,9115,{'stage': 'networks', 'action': 'side-panel-click', 'object': 'begin networks', 'worker-id': '9115'}
1629225113.25459,9115,{'stage': 'networks', 'action': 'ready for node selection #0', 'name': 'generateSimpleLine', 'worker-id': '9115'}
1629225113.255581,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629225127.061675,9115,{'stage': 'networks', 'puzzle': 'generateSimpleLine', 'action': 'node selected', 'object': 3, 'worker-id': '9115'}
1629225129.218128,9115,{'stage': 'networks', 'action': 'score from round #0', 'score': 0, 'name': 'generateSimpleLine', 'worker-id': '9115'}
1629225129.297946,9115,{'stage': 'networks', 'action': 'ready for node selection #1', 'name': 'generateSimpleLine', 'worker-id': '9115'}
1629225129.301565,9115,{'stage': 'networks', 'action': 'puzzle complete', 'name': 'generateSimpleLine', 'selections': [3, -1, -1], 'worker-id': '9115'}
1629225129.302462,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing puzzle complete panel', 'worker-id': '9115'}
1629225129.306485,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'round complete', 'worker-id': '9115'}
1629225132.13358,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing observation panel', 'worker-id': '9115'}
1629225132.138355,9115,{'stage': 'networks', 'action': 'side-panel-click', 'object': 'next button puzzle complete', 'worker-id': '9115'}
1629225138.649344,9115,{'stage': 'networks', 'action': 'side-panel-click', 'object': 'begin networks', 'worker-id': '9115'}
1629225149.42848,9115,{'stage': 'networks', 'action': 'ready for node selection #0', 'name': 'generateSimpleArc', 'worker-id': '9115'}
1629225149.506914,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629225154.117075,9115,{'stage': 'networks', 'puzzle': 'generateSimpleArc', 'action': 'node selected', 'object': 3, 'worker-id': '9115'}
1629225156.15937,9115,{'stage': 'networks', 'action': 'ready for node selection #1', 'name': 'generateSimpleArc', 'worker-id': '9115'}
1629225156.173389,9115,{'stage': 'networks', 'action': 'puzzle complete', 'name': 'generateSimpleArc', 'selections': [3, -1, -1], 'worker-id': '9115'}
1629225156.265164,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing puzzle complete panel', 'worker-id': '9115'}
1629225156.265737,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'round complete', 'worker-id': '9115'}
1629225156.282578,9115,{'stage': 'networks', 'action': 'score from round #0', 'score': 0, 'name': 'generateSimpleArc', 'worker-id': '9115'}
1629225157.069636,9115,{'stage': 'networks', 'action': 'side-panel-click', 'object': 'next button puzzle complete', 'worker-id': '9115'}
1629225157.146913,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing observation panel', 'worker-id': '9115'}
1629225164.011292,9115,{'stage': 'networks', 'action': 'side-panel-click', 'object': 'begin networks', 'worker-id': '9115'}
1629225185.592641,9115,{'stage': 'networks', 'action': 'side-panel-state', 'object': 'showing response panel', 'worker-id': '9115'}
1629225185.671022,9115,{'stage': 'networks', 'action': 'ready for node selection #0', 'name': 'generateComplexArc', 'worker-id': '9115'}
1629225651.904987,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629225782.08072,9115,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '9115'}
1629225793.926047,9115,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '9115'}
1629225800.507214,9115,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '9115'}
1629225802.371594,9115,{'stage': 'tutorial', 'action': 'opened-tutorial', 'worker-id': '9115'}
1629225808.964017,9115,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '9115'}
1629225809.48024,9115,{'stage': 'tutorial', 'action': 'Moving on from tutorial', 'worker-id': '9115'}
1629225841.947792,9115,{'stage': 0, 'action': 'opened-page', 'worker-id': '9115'}
1629225873.69066,9115,{'stage': 0, 'action': 'opened-page', 'worker-id': '9115'}
1629225890.21157,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225893.709582,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5,0.9114285714285715]', 'worker-id': '9115', 'stage': 0}
1629225894.526296,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5042857142857143,0.8771428571428571]', 'worker-id': '9115', 'stage': 0}
1629225895.531426,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5414285714285715,0.8657142857142858]', 'worker-id': '9115', 'stage': 0}
1629225901.745736,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225912.04739,9115,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225918.059427,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225918.061196,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4685714285714286,0.8185714285714286]', 'worker-id': '9115', 'stage': 0}
1629225918.468413,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.44,0.7457142857142857]', 'worker-id': '9115', 'stage': 0}
1629225919.288505,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4042857142857143,0.6928571428571428]', 'worker-id': '9115', 'stage': 0}
1629225936.082145,9115,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629225936.814881,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7428571428571429,0.7971428571428572]', 'worker-id': '9115', 'stage': 0}
1629225942.22369,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7271428571428571,0.9457142857142857]', 'worker-id': '9115', 'stage': 0}
1629225943.430446,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.7185714285714285,0.7442857142857143]', 'worker-id': '9115', 'stage': 0}
1629225944.57563,9115,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629225945.120478,9115,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629225966.109783,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.79,0.8371428571428572]', 'worker-id': '9115', 'stage': 0}
1629225969.142372,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.8171428571428572,0.7785714285714286]', 'worker-id': '9115', 'stage': 0}
1629225976.048946,9115,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629225979.501988,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225979.906785,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5157142857142857,0.8571428571428571]', 'worker-id': '9115', 'stage': 0}
1629225980.787921,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5142857142857142,0.8628571428571429]', 'worker-id': '9115', 'stage': 0}
1629225981.542969,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5171428571428571,0.8671428571428571]', 'worker-id': '9115', 'stage': 0}
1629225982.107991,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.49714285714285716,0.8328571428571429]', 'worker-id': '9115', 'stage': 0}
1629225982.661131,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5185714285714286,0.8671428571428571]', 'worker-id': '9115', 'stage': 0}
1629225983.139779,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5328571428571428,0.88]', 'worker-id': '9115', 'stage': 0}
1629225983.142912,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5328571428571428,0.88]', 'worker-id': '9115', 'stage': 0}
1629225983.36783,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5328571428571428,0.88]', 'worker-id': '9115', 'stage': 0}
1629225983.595299,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5328571428571428,0.88]', 'worker-id': '9115', 'stage': 0}
1629225984.069295,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5328571428571428,0.88]', 'worker-id': '9115', 'stage': 0}
1629225984.821642,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225985.065455,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5214285714285715,0.8771428571428571]', 'worker-id': '9115', 'stage': 0}
1629225985.592131,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.57,0.7785714285714286]', 'worker-id': '9115', 'stage': 0}
1629225986.151282,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5771428571428572,0.7957142857142857]', 'worker-id': '9115', 'stage': 0}
1629225986.291203,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5714285714285714,0.8257142857142857]', 'worker-id': '9115', 'stage': 0}
1629225986.528253,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5542857142857143,0.8485714285714285]', 'worker-id': '9115', 'stage': 0}
1629225986.853506,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5142857142857142,0.8757142857142857]', 'worker-id': '9115', 'stage': 0}
1629225987.698735,9115,{'action': 'deselect-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225991.375167,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629225992.011959,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5585714285714286,0.7914285714285715]', 'worker-id': '9115', 'stage': 0}
1629225992.605666,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5785714285714286,0.7957142857142857]', 'worker-id': '9115', 'stage': 0}
1629225993.013456,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.47285714285714286,0.8614285714285714]', 'worker-id': '9115', 'stage': 0}
1629225993.339478,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.3157142857142857,0.77]', 'worker-id': '9115', 'stage': 0}
1629225993.806804,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.2957142857142857,0.8328571428571429]', 'worker-id': '9115', 'stage': 0}
1629225994.041683,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5428571428571428,0.8871428571428571]', 'worker-id': '9115', 'stage': 0}
1629225994.412173,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5728571428571428,0.8785714285714286]', 'worker-id': '9115', 'stage': 0}
1629225994.573907,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6042857142857143,0.8385714285714285]', 'worker-id': '9115', 'stage': 0}
1629225995.020999,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5971428571428572,0.8014285714285714]', 'worker-id': '9115', 'stage': 0}
1629225995.067378,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5814285714285714,0.7728571428571429]', 'worker-id': '9115', 'stage': 0}
1629225995.471147,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4942857142857143,0.6728571428571428]', 'worker-id': '9115', 'stage': 0}
1629225995.886,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.4957142857142857,0.62]', 'worker-id': '9115', 'stage': 0}
1629225996.780309,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5142857142857142,0.49857142857142855]', 'worker-id': '9115', 'stage': 0}
1629225997.363412,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5,0.5142857142857142]', 'worker-id': '9115', 'stage': 0}
1629226002.844591,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.57,0.7928571428571428]', 'worker-id': '9115', 'stage': 0}
1629226003.028699,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5885714285714285,0.8028571428571428]', 'worker-id': '9115', 'stage': 0}
1629226003.478327,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6057142857142858,0.88]', 'worker-id': '9115', 'stage': 0}
1629226004.072488,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5628571428571428,0.9571428571428572]', 'worker-id': '9115', 'stage': 0}
1629226004.343909,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.47285714285714286,0.9142857142857143]', 'worker-id': '9115', 'stage': 0}
1629226004.755564,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5357142857142857,0.8814285714285715]', 'worker-id': '9115', 'stage': 0}
1629226005.272763,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.56,0.8942857142857142]', 'worker-id': '9115', 'stage': 0}
1629226005.983991,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.5614285714285714,0.8857142857142857]', 'worker-id': '9115', 'stage': 0}
1629226010.631653,9115,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629226011.893245,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5771428571428572,0.7928571428571428]', 'worker-id': '9115', 'stage': 0}
1629226030.291535,9115,{'action': 'remove-waypoint', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629226031.524248,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 0}
1629226032.249445,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.48428571428571426,0.57]', 'worker-id': '9115', 'stage': 0}
1629226033.876882,9115,{'action': 'select-vehicle', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629226034.56901,9115,{'action': 'add-valid-waypoint', 'target': 'UGV1', 'location': '[0.5228571428571429,0.7742857142857142]', 'worker-id': '9115', 'stage': 0}
1629226044.212715,9115,{'stage': 0, 'action': 'cache connected count', 'object': 1, 'worker-id': '9115'}
1629226044.214286,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,290.16999999999996,327.0150000000005,0', 'worker-id': '9115'}
1629226044.215452,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,290.16999999999996,327.0150000000005,0', 'worker-id': '9115'}
1629226044.434597,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,292.2099999999999,328.03500000000054,0', 'worker-id': '9115'}
1629226044.435765,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,292.2099999999999,328.03500000000054,0', 'worker-id': '9115'}
1629226044.68559,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,295.1599999999999,329.51000000000056,0', 'worker-id': '9115'}
1629226044.688323,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,295.1599999999999,329.51000000000056,0', 'worker-id': '9115'}
1629226044.945651,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,297.1799999999999,330.52000000000055,0', 'worker-id': '9115'}
1629226044.947159,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,297.1799999999999,330.52000000000055,0', 'worker-id': '9115'}
1629226045.07931,9115,{'action': 'deselect-vehicle', 'target': 'UGV1', 'worker-id': '9115', 'stage': 0}
1629226045.189473,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,300.1699999999999,332.01500000000055,0', 'worker-id': '9115'}
1629226045.194643,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,300.1699999999999,332.01500000000055,0', 'worker-id': '9115'}
1629226045.203794,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,300.1699999999999,332.01500000000055,0', 'worker-id': '9115'}
1629226050.771242,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,300.1699999999999,332.01500000000055,0', 'worker-id': '9115'}
1629226051.996124,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,300.1699999999999,332.01500000000055,0', 'worker-id': '9115'}
1629226051.998338,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,300.1699999999999,332.01500000000055,0', 'worker-id': '9115'}
1629226051.999743,9115,{'stage': 0, 'action': 'stage-complete', 'object': 'distance-traveled:0,300.1699999999999,332.01500000000055,0', 'worker-id': '9115'}
1629226334.219507,9115,{'stage': 0, 'action': 'opened-page', 'worker-id': '9115'}
1629226396.929891,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226397.98317,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226398.427406,9115,{'action': 'select-vehicle', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226399.923949,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6028571428571429,0.8857142857142857]', 'worker-id': '9115', 'stage': 1}
1629226404.16985,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7014285714285714,0.8814285714285715]', 'worker-id': '9115', 'stage': 1}
1629226407.299245,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226407.709379,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226408.404677,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.6985714285714286,0.9157142857142857]', 'worker-id': '9115', 'stage': 1}
1629226413.745798,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7657142857142857,0.8928571428571429]', 'worker-id': '9115', 'stage': 1}
1629226432.28496,9115,{'action': 'remove-waypoint', 'target': 'UAV1', 'worker-id': '9115', 'stage': 1}
1629226432.634679,9115,{'action': 'add-valid-waypoint', 'target': 'UAV1', 'location': '[0.7571428571428571,0.9542857142857143]', 'worker-id': '9115', 'stage': 1}
